Root,Path,Title,Name,Type,Status,Publication Date,Size (KB),application/gzip,application/json,application/msaccess,application/msword,application/octet-stream,application/pdf,application/vnd.google-earth.kml+xml,application/vnd.google-earth.kmz,application/vnd.ms-excel,application/vnd.ms-excel.sheet.macroenabled.12,application/vnd.ms-powerpoint,application/vnd.oasis.opendocument.spreadsheet,application/vnd.openxmlformats-officedocument.presentationml.presentation,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/x-bibtex,application/x-director,application/x-download,application/x-font-bdf,application/x-gzip,application/x-netcdf,application/x-rar-compressed,application/x-rlang-transport,application/x-sas-system,application/x-spss-sav,application/x-spss-sps,application/x-spss-syntax,application/x-stata,application/x-tar,application/x-xfig,application/zip,application/zipped-shapefile,audio/aac,audio/mp3,audio/mp4,audio/mpeg,audio/wav,audio/x-aiff,audio/x-m4a,audio/x-wave,image/bmp,image/gif,image/jpeg,image/png,image/tiff,image/vnd.dwg,image/x-portable-graymap,text/comma-separated-values,text/csv,text/html,text/plain,text/plain; charset=US-ASCII,text/plain; charset=UTF-8,text/rtf,text/tab-separated-values,text/x-bibtex,text/x-fixed-field,text/x-fortran,text/x-log,text/xml,text/xml-graphml,text/x-python-script,text/x-sas-syntax; charset=US-ASCII,text/x-spss-syntax,text/x-spss-syntax; charset=US-ASCII,text/x-spss-syntax; charset=UTF-8,text/x-stata-syntax; charset=US-ASCII,type/x-r-syntax,video/3gpp,video/avi,video/mp4,video/quicktime,Totals
Wilfrid Laurier University Dataverse,Ipsos Canadian Public Affairs Dataverse>Ipsos Canada Youth Studies  Dataverse,Reconnecting Government with Youth 2001,SNORBP,Dataset,RELEASED,2017-02-28 11:48:14.837000,11997,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Wilfrid Laurier University Dataverse,Ipsos Canadian Public Affairs Dataverse>Ipsos Canada Youth Studies  Dataverse,Reconnecting Government with Youth 2002,9TUUSA,Dataset,RELEASED,2017-02-28 11:53:36.318000,12156,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Wilfrid Laurier University Dataverse,Ipsos Canadian Public Affairs Dataverse>Ipsos Canada Youth Studies  Dataverse,Reconnecting Government with Youth 2003,LCRZRH,Dataset,RELEASED,2017-02-28 13:36:15.892999,40082,0,0,0,33,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Wilfrid Laurier University Dataverse,Ipsos Canadian Public Affairs Dataverse>Ipsos Canada Youth Studies  Dataverse,Reconnecting Government with Youth 2004,IOGNNN,Dataset,RELEASED,2017-03-01 11:13:05.454000,54766,0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Wilfrid Laurier University Dataverse,Ipsos Canadian Public Affairs Dataverse>Ipsos Canada Youth Studies  Dataverse,Reconnecting Government with Youth 2005,PNY7VI,Dataset,RELEASED,2017-03-01 13:33:04.070000,70144,0,0,0,36,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Wilfrid Laurier University Dataverse,Ipsos Canadian Public Affairs Dataverse>Ipsos Canada Youth Studies  Dataverse,Reconnecting Government with Youth 2006,1TPSB9,Dataset,RELEASED,2017-03-01 22:53:02.548000,24541,0,0,0,9,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Wilfrid Laurier University Dataverse,Ipsos Canadian Public Affairs Dataverse>Ipsos Canada Youth Studies  Dataverse,Reconnecting Government with Youth 2007,HY2H1A,Dataset,RELEASED,2017-03-02 01:02:39.095000,197649,0,0,0,28,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,Jonathan Kofman Dataverse,Elderly Static Posturography,VIWVZS,Dataset,RELEASED,2017-02-07 18:21:56.059000,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Guelph Dataverse,Agri-environmental research data repository Dataverse>College of Social and Applied Human Sciences Dataverse>Department of Geography Dataverse,"Plot-scale assessment of soil freeze/thaw detection and variability with impedance probes: Egbert, Ontario [Canada] raw dataset",UT9TTR,Dataset,RELEASED,2017-02-15 09:24:37.856000,4064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Guelph Dataverse,Agri-environmental research data repository Dataverse>College of Social and Applied Human Sciences Dataverse>Department of Geography Dataverse,"Soil moisture over Canadian Arctic tundra: Trail Valley Creek, Northwest Territories [Canada] dataset",GSFLE3,Dataset,RELEASED,2017-02-17 08:29:17.511999,482,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Guelph Dataverse,Agri-environmental research data repository Dataverse>College of Social and Applied Human Sciences Dataverse>Department of Geography Dataverse,"Validation of SMAP retrieval in an Arctic tundra environment: Trail Valley Creek, Northwest Territories [Canada] dataset",NDTRLG,Dataset,RELEASED,2017-03-10 10:22:03.939001,3290,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Guelph Dataverse,Agri-environmental research data repository Dataverse>College of Social and Applied Human Sciences Dataverse>Department of Geography Dataverse,"SLAP field data sampling: Manitoba [Canada] October 30 to November 12, 2015 dataset",ZPM1HA,Dataset,RELEASED,2017-02-24 08:30:49.999001,325,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Queen's University Dataverse,Queen's University Library Research Data Archive Dataverse,Internet Shopping Data 2013 [Canada],IN0TYK,Dataset,RELEASED,2017-02-17 11:34:44.749000,1344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Guelph Dataverse,Agri-environmental research data repository Dataverse>College of Social and Applied Human Sciences Dataverse>Department of Geography Dataverse,"Soil moisture and temperature calibration data: Kenaston, Saskatchewan [Canada] 2013 to 2016",VXAAPS,Dataset,RELEASED,2017-03-08 10:26:32.006000,62182,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Fecal Storage Study Dataverse,None,Replication Data for Sequences,GFZHBZ,Dataset,RELEASED,2017-02-28 13:25:03.515000,14774919,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Wilfrid Laurier University Dataverse,Ipsos Canadian Public Affairs Dataverse>Ipsos Canada RBC Housing and Home Renovations Dataverse,"Ipsos Canada RBC Housing Study, Winter 2004",1DT3P4,Dataset,RELEASED,2017-03-01 15:48:05.407000,8862,0,0,0,6,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Wilfrid Laurier University Dataverse,Ipsos Canadian Public Affairs Dataverse>Ipsos Canada RBC Housing and Home Renovations Dataverse,"Ipsos Canada RBC Housing Study, Winter 2005",9RIFF6,Dataset,RELEASED,2017-03-01 20:39:34.954000,25315,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Wilfrid Laurier University Dataverse,Ipsos Canadian Public Affairs Dataverse>Ipsos Canada RBC Housing and Home Renovations Dataverse,"Ipsos Canada RBC Housing Study, Winter 2006",VEYF0A,Dataset,RELEASED,2017-03-01 21:09:31.788000,20612,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Wilfrid Laurier University Dataverse,Ipsos Canadian Public Affairs Dataverse>Ipsos Canada RBC Housing and Home Renovations Dataverse,"Ipsos Canada RBC Housing Study, Winter 2007",HHF51B,Dataset,RELEASED,2017-03-01 21:43:18.875000,21606,0,0,0,19,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Ottawa Dataverse,Open access article processing charges Dataverse,Open access article processing charges 2016 ,KC2NBV,Dataset,RELEASED,2017-03-07 18:46:01.475000,43900,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
PRISM Dataverse,None,Chronic BMY7378 treatment alters behavioral circadian rhythms,6BRBIR,Dataset,RELEASED,2017-03-15 17:13:53.967000,7934,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Guelph Dataverse,Agri-environmental research data repository Dataverse>College of Biological Science Dataverse>Department of Integrative Biology Dataverse,"Current and potential future distribution of the American dog tick (Dermacentor variabilis, Say) in North America",Y3HMRN,Dataset,RELEASED,2018-02-08 15:12:22.583000,102637778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Chemical Analysis  Dataverse,LaurelCreek_Water_Chemical_2009,VY1BVI,Dataset,RELEASED,2018-01-09 14:56:32.738999,2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Chemical Analysis  Dataverse,LaurelCreek_Water_Chemical_2010,W7T1D0,Dataset,RELEASED,2018-01-09 14:56:13.766000,2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Chemical Analysis  Dataverse,LaurelCreek_Water_Chemical_2011,NBKUUN,Dataset,RELEASED,2018-01-09 14:55:57.398000,2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Chemical Analysis  Dataverse,LaurelCreek_Water_Chemical_2012,DV1QOY,Dataset,RELEASED,2018-01-09 14:55:37.655000,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Chemical Analysis  Dataverse,LaurelCreek_Water_Chemical_2013,M5H2DK,Dataset,RELEASED,2018-01-09 14:55:17,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Chemical Analysis  Dataverse,LaurelCreek_Water_Chemical_2014,D2NPPH,Dataset,RELEASED,2018-01-09 14:54:57.809000,2554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Chemical Analysis  Dataverse,LaurelCreek_Water_Chemical_2015,GCGZMI,Dataset,RELEASED,2018-01-09 14:54:40.255000,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Physical Analysis  Dataverse,LaurelCreek_Water_Physical_2009,ZNK2PX,Dataset,RELEASED,2018-01-09 14:53:12.150000,2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Physical Analysis  Dataverse,LaurelCreek_Water_Physical_2010,FPV0SY,Dataset,RELEASED,2018-01-09 14:52:54.573000,2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Physical Analysis  Dataverse,LaurelCreek_Water_Physical_2011,J4PNHG,Dataset,RELEASED,2018-01-09 14:52:36.181000,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Physical Analysis  Dataverse,LaurelCreek_Water_Physical_2012,9R3LW8,Dataset,RELEASED,2018-01-09 14:52:18.263000,2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Physical Analysis  Dataverse,LaurelCreek_Water_Physical_2013,ZRJLCH,Dataset,RELEASED,2018-01-09 14:51:57.184000,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Physical Analysis  Dataverse,LaurelCreek_Water_Physical_2014,THXGC3,Dataset,RELEASED,2018-01-09 14:51:36.555000,2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Physical Analysis  Dataverse,LaurelCreek_Water_Physical_2015,THY6I5,Dataset,RELEASED,2018-01-09 14:51:15.167000,2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Guelph Dataverse,Agri-environmental research data repository Dataverse>College of Social and Applied Human Sciences Dataverse>Department of Geography Dataverse,"Soil moisture, vegetation analysis and raw logger research dataset: Elora Research Station, Elora, Ontario [Canada] May 19, 2015 to September 16, 2016",KNMUEW,Dataset,RELEASED,2017-03-28 14:14:37.686000,18005,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Toronto Dataverse,Jafar Arkani-Hamed Dataverse,Inner core formation during accretion of Earth,T6FCBS,Dataset,RELEASED,2017-03-27 13:33:46.531001,73660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Anaheim Electronics Research Cluster Dataverse,None,Hyaku Shiki Telemetry Data,CPKKLH,Dataset,DEACCESSIONED,2017-03-24 14:32:36.559000,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Queen's University Dataverse,Queen's University Library Research Data Archive Dataverse,"Research Data Management (RDM) Survey of Queen's University's Humanities, Social Sciences, Business, Education, Law, and Policy Studies Departments",EDF78Y,Dataset,RELEASED,2017-04-19 15:16:07.759999,6940,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Physical Analysis  Dataverse,LaurelCreek_Water_Physical_2016,SFOKNR,Dataset,RELEASED,2018-01-09 14:50:57.268000,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Biological Analysis  Dataverse,LaurelCreek_Water_Biological_2009,SHKD2G,Dataset,RELEASED,2018-01-09 14:49:56.069000,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Biological Analysis  Dataverse,LaurelCreek_Water_Biological_2010,SQ00XJ,Dataset,RELEASED,2018-01-09 14:49:36.330000,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Biological Analysis  Dataverse,LaurelCreek_Water_Biological_2011,3Y6IXZ,Dataset,RELEASED,2018-01-09 14:49:19.001000,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Biological Analysis  Dataverse,LaurelCreek_Water_Biological_2012,XLCT0V,Dataset,RELEASED,2018-01-09 14:48:59.715000,2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Biological Analysis  Dataverse,LaurelCreek_Water_Biological_2013,BBZK4D,Dataset,RELEASED,2018-01-09 14:48:37.054000,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Biological Analysis  Dataverse,LaurelCreek_Water_Biological_2014,ZVCOOI,Dataset,RELEASED,2018-01-09 14:48:14.155000,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Biological Analysis  Dataverse,LaurelCreek_Water_Biological_2015,GFNECF,Dataset,RELEASED,2018-01-09 14:47:55.350001,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Ecology Lab Dataverse>University of Waterloo Ecology Lab: Water Biological Analysis  Dataverse,LaurelCreek_Water_Biological_2016,1TIVHU,Dataset,RELEASED,2018-01-09 14:47:29.509000,2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Queen's University Dataverse,Queen's University Library Research Data Archive Dataverse>Angus Reid Institute Dataverse,"Religion and Faith in Canada Today, 2015",78RONJ,Dataset,RELEASED,2017-04-27 11:36:29.807000,9732,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
